"sensorIndex","time_stamp","humidity","temperature","pm2.5_alt","pm2.5_alt_a","pm2.5_alt_b","pm2.5_cf_1_a","pm2.5_cf_1_b","sensor_index"
175445,"2023-08-02 12:30:00",52,77,11.8,12.1,11.5,19.1,20,175445
175445,"2023-08-02 12:40:00",51,77,11.2,11.3,11.2,18,19.2,175445
175445,"2023-08-02 12:50:00",51,78,10.9,11,10.7,17.1,18.4,175445
175445,"2023-08-02 13:00:00",51,79,10.8,10.8,10.7,16.8,18.3,175445
175445,"2023-08-02 13:10:00",49,79,9.8,9.8,9.8,15.8,17.1,175445
175445,"2023-08-02 13:20:00",49,79,10.1,10.2,10,15.8,17.6,175445
175445,"2023-08-02 13:30:00",47,80,10.9,11,10.9,17.1,19,175445
175445,"2023-08-02 13:40:00",46,81,11.6,11.8,11.5,18.8,19.4,175445
175445,"2023-08-02 13:50:00",46,81,12.8,13,12.6,20.9,21.6,175445
175445,"2023-08-02 14:00:00",45,82,12.8,12.9,12.8,20.5,22.2,175445
175445,"2023-08-02 14:10:00",44,83,13.6,13.5,13.6,21,23.4,175445
175445,"2023-08-02 14:20:00",44,83,13.9,14,13.9,21.8,24.4,175445
175445,"2023-08-02 14:30:00",43,84,14.3,14.6,14.1,22.6,24.2,175445
175445,"2023-08-02 14:40:00",42,85,14,14.4,13.6,23.2,23.9,175445
175445,"2023-08-02 14:50:00",40,85,14.1,14.2,14.1,23.3,24.9,175445
175445,"2023-08-02 15:00:00",40,85,12.9,13.4,12.4,21.7,21.7,175445
175445,"2023-08-02 15:10:00",39,85,12,12.4,11.6,19.1,19.7,175445
175445,"2023-08-02 15:20:00",39,85,12.1,12.3,11.8,20.3,21,175445
175445,"2023-08-02 15:30:00",39,85,11.1,11.3,10.8,17.9,18.9,175445
175445,"2023-08-02 15:40:00",38,85,10.5,11,10.1,17.1,17.6,175445
175445,"2023-08-02 15:50:00",38,86,10.6,10.8,10.3,17.3,18.8,175445
175445,"2023-08-02 16:00:00",37,87,10.5,10.7,10.2,16.4,18,175445
175445,"2023-08-02 16:10:00",37,87,10.9,11,10.8,17.7,18.2,175445
175445,"2023-08-02 16:20:00",37,88,10.5,11,10,17.1,17,175445
175445,"2023-08-02 16:30:00",36,89,9.6,9.8,9.4,15.3,15.4,175445
175445,"2023-08-02 16:40:00",35,89,9.3,9.6,9.1,14.8,14.7,175445
175445,"2023-08-02 16:50:00",35,89,9.7,9.9,9.5,15.4,16.5,175445
175445,"2023-08-02 17:00:00",35,89,9.5,9.6,9.4,14.7,15.5,175445
175445,"2023-08-02 17:10:00",34,90,9.8,10.1,9.5,15.6,16.3,175445
175445,"2023-08-02 17:20:00",34,90,9.7,10,9.3,16,16,175445
175445,"2023-08-02 17:30:00",34,90,10,10,9.9,15.6,16.7,175445
175445,"2023-08-02 17:40:00",35,91,9.9,10.2,9.6,15.4,16.1,175445
175445,"2023-08-02 17:50:00",34,92,9.4,9.6,9.1,15.1,15.6,175445
175445,"2023-08-02 18:00:00",33,93,10.2,10.6,9.9,16.1,16.4,175445
175445,"2023-08-02 18:10:00",32,93,9.2,9,9.4,14.6,15.5,175445
175445,"2023-08-02 18:20:00",32,93,9.7,10,9.4,15.3,15.8,175445
175445,"2023-08-02 18:30:00",32,93,9.8,10,9.5,16.3,16.3,175445
175445,"2023-08-02 18:40:00",32,94,9.8,10.1,9.6,16,16.4,175445
175445,"2023-08-02 18:50:00",31,93,10.1,10.5,9.7,15.9,16.8,175445
175445,"2023-08-02 19:00:00",32,94,10.4,10.6,10.1,16.2,17.5,175445
175445,"2023-08-02 19:10:00",31,94,10.4,10.6,10.3,16.1,17.8,175445
175445,"2023-08-02 19:20:00",30,96,10.5,10.8,10.3,16.8,17.7,175445
175445,"2023-08-02 19:30:00",30,96,10.1,10.4,9.9,15.9,17.1,175445
175445,"2023-08-02 19:40:00",29,98,10.2,10.4,10,16.4,17.3,175445
175445,"2023-08-02 19:50:00",28,99,10.6,10.8,10.5,17.2,18,175445
175445,"2023-08-02 20:00:00",26,100,10.7,11,10.4,17.6,17.7,175445
175445,"2023-08-02 20:10:00",26,100,10.9,10.9,10.9,17,18.3,175445
175445,"2023-08-02 20:20:00",25,102,11.1,11.2,11,17.5,18,175445
175445,"2023-08-02 20:30:00",26,101,11.2,11.3,11.1,17.6,18.2,175445
175445,"2023-08-02 20:40:00",25,102,11.4,11.6,11.1,18.5,18.9,175445
175445,"2023-08-02 20:50:00",26,101,11,11.1,11,17.7,18.7,175445
175445,"2023-08-02 21:00:00",26,99,11.3,11.6,11,18.1,19.6,175445
175445,"2023-08-02 21:10:00",26,100,11.4,11.6,11.2,18.4,18.8,175445
175445,"2023-08-02 21:20:00",26,100,11.4,12,10.9,18.4,18.4,175445
175445,"2023-08-02 21:30:00",27,99,11.7,12.2,11.1,19.3,18.7,175445
175445,"2023-08-02 21:40:00",28,98,11.3,11.7,11,18.7,19.1,175445
175445,"2023-08-02 21:50:00",28,98,11.4,11.7,11.1,18.3,18.8,175445
175445,"2023-08-02 22:00:00",28,98,11.8,12,11.7,18.5,19.7,175445
175445,"2023-08-02 22:10:00",29,97,12,12.2,11.8,19,20.3,175445
175445,"2023-08-02 22:20:00",29,96,11.9,12.1,11.7,19.5,19.6,175445
175445,"2023-08-02 22:30:00",30,95,11.4,11.9,10.9,18.4,19.4,175445
175445,"2023-08-02 22:40:00",30,95,11.6,11.6,11.7,19.1,20.4,175445
175445,"2023-08-02 22:50:00",29,96,12,12.3,11.8,20.3,19.7,175445
175445,"2023-08-02 23:00:00",30,96,11.6,11.8,11.5,18,20,175445
175445,"2023-08-02 23:10:00",31,95,12,12.3,11.6,19.1,20,175445
175445,"2023-08-02 23:20:00",32,94,12.2,12.3,12.1,19.6,21.2,175445
175445,"2023-08-02 23:30:00",34,93,12.2,12.2,12.3,18.9,20.9,175445
175445,"2023-08-02 23:40:00",34,92,12.7,13.2,12.2,20.5,21.7,175445
175445,"2023-08-02 23:50:00",35,91,12.9,13.2,12.6,21.6,21.6,175445
175445,"2023-08-03 00:00:00",35,90,12.9,13,12.9,21.1,22.8,175445
175445,"2023-08-03 00:10:00",36,90,13.1,13.3,12.8,21,21.9,175445
175445,"2023-08-03 00:20:00",37,89,13,13.1,12.9,20.5,22.3,175445
175445,"2023-08-03 00:30:00",38,89,13,13.5,12.5,21.9,22.1,175445
175445,"2023-08-03 00:40:00",39,88,12.8,13,12.6,20.7,21.3,175445
175445,"2023-08-03 00:50:00",40,88,12.2,12.5,12,19.5,20.7,175445
175445,"2023-08-03 01:00:00",41,88,12.3,12.6,12,20,20.1,175445
175445,"2023-08-03 01:10:00",41,87,13.3,13.9,12.7,21.9,21,175445
175445,"2023-08-03 01:20:00",42,87,12.9,13,12.7,21.2,22.3,175445
175445,"2023-08-03 01:30:00",42,87,13,13.4,12.6,21.7,22.5,175445
175445,"2023-08-03 01:40:00",43,86,13.3,13.6,13,22.3,22,175445
175445,"2023-08-03 01:50:00",43,86,13.4,13.9,12.8,22.6,22.6,175445
175445,"2023-08-03 02:00:00",44,86,13.6,13.7,13.4,22.9,23.8,175445
175445,"2023-08-03 02:10:00",45,85,12.4,12.9,12,21.3,21.5,175445
175445,"2023-08-03 02:20:00",46,85,12.1,12.5,11.7,19.9,21.1,175445
175445,"2023-08-03 02:30:00",46,84,12,12.5,11.4,19.5,20.1,175445
175445,"2023-08-03 02:40:00",47,84,11.9,12.2,11.7,19.5,20.6,175445
175445,"2023-08-03 02:50:00",49,83,11.3,11.5,11.2,18.2,19.7,175445
175445,"2023-08-03 03:00:00",49,83,10.1,10.3,9.8,16,17.8,175445
175445,"2023-08-03 03:10:00",50,82,9.8,9.8,9.8,15.3,16,175445
175445,"2023-08-03 03:20:00",50,82,9.9,10.2,9.6,16,16.4,175445
175445,"2023-08-03 03:30:00",50,82,10.2,10.2,10.3,16.2,17.6,175445
175445,"2023-08-03 03:40:00",50,82,10.9,10.8,10.9,16.8,18.5,175445
175445,"2023-08-03 03:50:00",50,82,11,11.4,10.6,17.8,18,175445
175445,"2023-08-03 04:00:00",50,82,10.6,11,10.1,16.9,18,175445
175445,"2023-08-03 04:10:00",50,82,11.1,11.4,10.7,18.1,18.6,175445
175445,"2023-08-03 04:20:00",50,82,10.7,11,10.4,17.5,17.9,175445
175445,"2023-08-03 04:30:00",51,82,10.9,11,10.7,17.5,17.7,175445
175445,"2023-08-03 04:40:00",51,82,10.6,10.9,10.3,16.9,18.3,175445
175445,"2023-08-03 04:50:00",52,81,11.3,11.9,10.7,18.5,19.3,175445
175445,"2023-08-03 05:00:00",52,81,11,11,11,17.5,18.4,175445
175445,"2023-08-03 05:10:00",53,81,11.5,11.8,11.2,18.6,19.8,175445
175445,"2023-08-03 05:20:00",53,81,11.9,12.2,11.5,19.8,20.1,175445
175445,"2023-08-03 05:30:00",53,81,11.8,12.1,11.4,19.5,20,175445
175445,"2023-08-03 05:40:00",53,81,12.4,12.6,12.1,19.8,21.1,175445
175445,"2023-08-03 05:50:00",53,81,12.7,13.2,12.3,21.2,21.9,175445
175445,"2023-08-03 06:00:00",54,80,12.8,13.5,12,21.4,21.3,175445
175445,"2023-08-03 06:10:00",54,80,12.7,13,12.4,21.2,22.1,175445
175445,"2023-08-03 06:20:00",54,80,12.4,12.6,12.2,20,21.8,175445
175445,"2023-08-03 06:30:00",55,80,12.5,12.8,12.3,20.7,21.4,175445
175445,"2023-08-03 06:40:00",55,80,13,13.6,12.5,22,22.3,175445
175445,"2023-08-03 06:50:00",55,80,14.1,14.4,13.7,23.4,24.9,175445
175445,"2023-08-03 07:00:00",56,79,14.5,14.9,14.1,24.9,26,175445
175445,"2023-08-03 07:10:00",57,79,15.1,15.6,14.7,25.1,26,175445
175445,"2023-08-03 07:20:00",57,79,14.8,15,14.5,24.2,25.9,175445
175445,"2023-08-03 07:30:00",57,79,15.2,15.5,14.9,25.2,26.4,175445
175445,"2023-08-03 07:40:00",58,78,15.5,15.6,15.4,25.5,26.7,175445
175445,"2023-08-03 07:50:00",58,78,15.2,15.6,14.8,25.6,27,175445
175445,"2023-08-03 08:00:00",59,78,15,15.5,14.5,24.9,26,175445
175445,"2023-08-03 08:10:00",59,78,15.1,15.4,14.7,25,25.9,175445
175445,"2023-08-03 08:20:00",59,78,15,15.4,14.6,25.1,26.2,175445
175445,"2023-08-03 08:30:00",59,78,15.2,15.5,15,25.7,26.4,175445
175445,"2023-08-03 08:40:00",59,77,15.5,15.6,15.3,25.5,27.3,175445
175445,"2023-08-03 08:50:00",60,77,15.3,15.9,14.6,25.6,25.9,175445
175445,"2023-08-03 09:00:00",60,77,15.4,16.1,14.8,25.9,26.3,175445
175445,"2023-08-03 09:10:00",61,77,16.2,16.6,15.8,26.8,28.2,175445
175445,"2023-08-03 09:20:00",61,77,16.3,16.7,15.9,27.9,28.7,175445
175445,"2023-08-03 09:30:00",61,77,16.4,16.9,15.9,27.5,28.2,175445
175445,"2023-08-03 09:40:00",61,77,16.6,17.2,16,28.7,28.4,175445
175445,"2023-08-03 09:50:00",62,77,16.7,17.3,16.2,27.8,28.4,175445
175445,"2023-08-03 10:00:00",62,76,16.4,17,15.9,27.7,28.3,175445
175445,"2023-08-03 10:10:00",62,76,16.7,17.1,16.2,27.6,29.4,175445
175445,"2023-08-03 10:20:00",62,76,17.2,17.7,16.6,29.4,30,175445
175445,"2023-08-03 10:30:00",62,76,17.1,17.5,16.6,29.5,29.8,175445
175445,"2023-08-03 10:40:00",62,76,18,18.3,17.6,31.1,31.2,175445
175445,"2023-08-03 10:50:00",63,76,18.4,18.8,17.9,31.5,32.7,175445
175445,"2023-08-03 11:00:00",64,76,20.3,20.4,20.2,34.6,37,175445
175445,"2023-08-03 11:10:00",64,76,20.6,20.8,20.5,35.4,36.5,175445
175445,"2023-08-03 11:20:00",64,76,20.3,20.8,19.8,34.6,34.5,175445
175445,"2023-08-03 11:30:00",63,76,20.3,20.7,19.9,34.2,36.1,175445
175445,"2023-08-03 11:40:00",63,77,20.2,20.5,19.9,34.9,35.5,175445
175445,"2023-08-03 11:50:00",63,77,21.6,22,21.2,37.3,37.4,175445
175445,"2023-08-03 12:00:00",63,77,21.4,21.7,21.1,36.2,37.6,175445
175445,"2023-08-03 12:10:00",63,77,23.9,24.1,23.8,40,41.7,175445
175445,"2023-08-03 12:20:00",63,77,27.2,27.4,26.9,45.8,47.8,175445
175445,"2023-08-03 12:30:00",63,78,27.3,27.4,27.3,45.8,47.3,175445
175445,"2023-08-03 12:40:00",63,78,24.3,24.2,24.4,40.3,42.8,175445
175445,"2023-08-03 12:50:00",63,78,21.6,21.5,21.8,35.8,37.5,175445
175445,"2023-08-03 13:00:00",62,79,19.7,19.8,19.6,32.3,34.3,175445
175445,"2023-08-03 13:10:00",61,80,16,16.3,15.7,26.6,195.4,175445
175445,"2023-08-03 13:20:00",59,80,15.2,15.4,15,25,26.5,175445
175445,"2023-08-03 13:30:00",59,80,15.3,15.6,15,25.1,26.4,175445
175445,"2023-08-03 13:40:00",57,81,13.9,14.2,13.5,22.9,24.5,175445
175445,"2023-08-03 13:50:00",56,81,12.5,13.1,12,20.4,21.2,175445
175445,"2023-08-03 14:00:00",54,82,13.7,14.1,13.3,22.7,23.2,175445
175445,"2023-08-03 14:10:00",53,83,13.8,14,13.5,22.6,24.5,175445
175445,"2023-08-03 14:20:00",51,83,14.4,14.2,14.6,22.6,24.7,175445
175445,"2023-08-03 14:30:00",49,84,14,14.2,13.8,22.9,24.5,175445
175445,"2023-08-03 14:40:00",48,84,13.8,14.4,13.2,23,23.3,175445
175445,"2023-08-03 14:50:00",48,85,13.8,14,13.5,23,24,175445
175445,"2023-08-03 15:00:00",47,85,13.7,13.9,13.5,21.8,23.4,175445
175445,"2023-08-03 15:10:00",47,86,13.7,13.9,13.5,22.9,23,175445
175445,"2023-08-03 15:20:00",47,87,13.9,14.2,13.5,23.2,23.7,175445
175445,"2023-08-03 15:30:00",45,87,13.6,13.8,13.4,22.1,23.2,175445
175445,"2023-08-03 15:40:00",44,87,14.5,14.7,14.2,23.9,24.9,175445
175445,"2023-08-03 15:50:00",46,87,15.3,15.5,15.2,25.1,27,175445
175445,"2023-08-03 16:00:00",46,88,16.7,16.9,16.4,27.3,29.2,175445
175445,"2023-08-03 16:10:00",45,88,16.8,17.2,16.5,28.9,29.3,175445
175445,"2023-08-03 16:20:00",44,89,16.7,17,16.3,27.6,28.8,175445
175445,"2023-08-03 16:30:00",43,89,17.1,17.5,16.6,28.8,30,175445
175445,"2023-08-03 16:40:00",43,89,16.7,17,16.3,28.3,28.9,175445
175445,"2023-08-03 16:50:00",42,90,16.9,17.3,16.4,28.8,28.8,175445
175445,"2023-08-03 17:00:00",42,91,16.7,17.3,16.1,28.6,28.8,175445
175445,"2023-08-03 17:10:00",41,90,17.2,17.7,16.7,30.2,29.2,175445
175445,"2023-08-03 17:20:00",41,90,17.9,18.2,17.6,30.6,31.4,175445
175445,"2023-08-03 17:30:00",41,91,17.9,17.9,18,29.8,31.5,175445
175445,"2023-08-03 17:40:00",40,92,17.9,18.3,17.5,30.1,31.5,175445
175445,"2023-08-03 17:50:00",40,92,18.2,18.1,18.3,30.4,32.4,175445
175445,"2023-08-03 18:00:00",39,93,18.5,18.9,18.2,30.8,32.5,175445
175445,"2023-08-03 18:10:00",38,94,18.6,19.1,18.2,31.4,32.4,175445
175445,"2023-08-03 18:20:00",37,95,18.5,18.7,18.3,30.2,32.4,175445
175445,"2023-08-03 18:30:00",37,95,18.2,18.7,17.8,31.3,31.2,175445
175445,"2023-08-03 18:40:00",36,96,17.6,18.2,17.1,29.4,30.7,175445
175445,"2023-08-03 18:50:00",35,96,17.9,18.6,17.2,31.3,29.7,175445
175445,"2023-08-03 19:00:00",35,96,17.3,17.3,17.3,28.7,29.6,175445
175445,"2023-08-03 19:10:00",34,97,16.6,16.9,16.4,27.4,29.8,175445
175445,"2023-08-03 19:20:00",34,98,17.3,17.7,16.8,29.2,28.6,175445
175445,"2023-08-03 19:30:00",33,99,17,17.4,16.6,28.9,29.4,175445
175445,"2023-08-03 19:40:00",33,100,17.3,17.5,17.1,29,30.8,175445
175445,"2023-08-03 19:50:00",32,100,17.6,18,17.1,28.1,30.6,175445
175445,"2023-08-03 20:00:00",32,101,17.1,17.6,16.7,29,29.5,175445
175445,"2023-08-03 20:10:00",31,102,17.6,18,17.2,29.7,30.7,175445
175445,"2023-08-03 20:20:00",31,102,18.2,18.7,17.7,31,31.2,175445
175445,"2023-08-03 20:30:00",30,103,18.2,18.6,17.8,29.7,31.7,175445
175445,"2023-08-03 20:40:00",30,103,18.1,18.3,17.8,30.2,31.6,175445
175445,"2023-08-03 20:50:00",29,105,18.9,19.5,18.3,32.4,32.5,175445
175445,"2023-08-03 21:00:00",27,105,19.3,19.8,18.8,33,32.9,175445
175445,"2023-08-03 21:10:00",28,104,19.7,20.2,19.2,33.7,33.2,175445
175445,"2023-08-03 21:20:00",28,105,18.2,18.7,17.7,30.8,30.9,175445
175445,"2023-08-03 21:30:00",28,105,17.9,18.5,17.4,30.7,31,175445
175445,"2023-08-03 21:40:00",29,104,18.2,18.6,17.8,30.8,31,175445
175445,"2023-08-03 21:50:00",29,105,17.8,18.3,17.3,29.7,29.9,175445
175445,"2023-08-03 22:00:00",29,105,18.9,19.5,18.3,32.1,32.2,175445
175445,"2023-08-03 22:10:00",28,105,18.3,18.9,17.7,31,30.7,175445
175445,"2023-08-03 22:20:00",29,105,19.2,19.7,18.7,33.3,33.4,175445
175445,"2023-08-03 22:30:00",29,105,19.7,20.4,19.1,33.7,33.9,175445
175445,"2023-08-03 22:40:00",28,106,17.4,17.9,16.8,29.3,29.4,175445
175445,"2023-08-03 22:50:00",30,104,17.2,17.7,16.6,29,28,175445
175445,"2023-08-03 23:00:00",30,103,17.2,17.7,16.7,28.6,29.4,175445
175445,"2023-08-03 23:10:00",33,100,17,17.4,16.6,28.2,30,175445
175445,"2023-08-03 23:20:00",35,98,17.4,17.7,17,29.2,29.9,175445
175445,"2023-08-03 23:30:00",36,97,18.2,18.5,17.9,30.4,31.9,175445
175445,"2023-08-03 23:40:00",38,96,18.4,18.7,18.2,30.8,32.2,175445
151082,"2023-08-01 00:00:00",43,81,4.4,4.6,4.1,7,6.5,151082
151082,"2023-08-01 00:10:00",43,81,4.4,4.6,4.1,6.9,6.5,151082
151082,"2023-08-01 00:20:00",45,81,4.5,4.8,4.3,7.1,6.6,151082
151082,"2023-08-01 00:30:00",45,80,4.6,4.8,4.4,7.2,6.6,151082
151082,"2023-08-01 00:40:00",44,80,4.4,4.6,4.2,7.1,6.4,151082
151082,"2023-08-01 00:50:00",45,80,4.4,4.6,4.2,6.9,6.5,151082
151082,"2023-08-01 01:00:00",45,79,4.7,4.8,4.5,7.2,6.8,151082
151082,"2023-08-01 01:10:00",45,79,4.9,5.3,4.4,7.7,7.1,151082
151082,"2023-08-01 01:20:00",45,79,4.5,4.8,4.2,7.3,6.4,151082
151082,"2023-08-01 01:30:00",46,79,4.6,4.9,4.3,7.6,6.6,151082
151082,"2023-08-01 01:40:00",46,79,4.8,5.1,4.5,7.5,7,151082
151082,"2023-08-01 01:50:00",46,79,4.7,5.2,4.3,7.6,6.6,151082
151082,"2023-08-01 02:00:00",46,79,4.6,5,4.3,7.3,6.4,151082
151082,"2023-08-01 02:10:00",46,79,4.7,4.8,4.6,7.3,7,151082
151082,"2023-08-01 02:20:00",46,79,4.8,5.2,4.4,7.7,6.8,151082
151082,"2023-08-01 02:30:00",46,79,4.7,5.1,4.3,7.3,6.7,151082
151082,"2023-08-01 02:40:00",46,79,4.5,5,4.1,7.4,6.3,151082
151082,"2023-08-01 02:50:00",46,79,4.5,4.8,4.2,6.8,6.6,151082
151082,"2023-08-01 03:00:00",46,80,4.6,4.8,4.4,7.3,6.8,151082
151082,"2023-08-01 03:10:00",47,80,4.4,4.7,4.2,7.2,6.8,151082
151082,"2023-08-01 03:20:00",46,79,4.4,4.7,4.1,7.1,6.6,151082
151082,"2023-08-01 03:30:00",47,79,4.4,4.6,4.3,7,6.5,151082
151082,"2023-08-01 03:40:00",48,79,4.4,4.7,4.1,6.9,6.1,151082
151082,"2023-08-01 03:50:00",48,79,4.5,4.9,4.1,7.6,6.3,151082
151082,"2023-08-01 04:00:00",48,79,4.3,4.6,4,6.9,6.1,151082
151082,"2023-08-01 04:10:00",48,79,4.3,4.6,4,6.8,6,151082
151082,"2023-08-01 04:20:00",49,79,4.3,4.6,4,6.9,6.2,151082
151082,"2023-08-01 04:30:00",50,78,4.3,4.7,3.9,6.9,5.8,151082
151082,"2023-08-01 04:40:00",49,78,4.5,4.9,4.1,7,6.4,151082
151082,"2023-08-01 04:50:00",50,78,4.6,4.8,4.4,7.3,6.7,151082
151082,"2023-08-01 05:00:00",51,78,4.3,4.7,3.8,6.9,5.9,151082
151082,"2023-08-01 05:10:00",52,78,4.3,4.6,4,6.6,6.1,151082
151082,"2023-08-01 05:20:00",51,78,4.3,4.7,3.9,7,5.9,151082
151082,"2023-08-01 05:30:00",51,78,4.3,4.9,3.8,7,5.9,151082
151082,"2023-08-01 05:40:00",51,78,4.4,4.9,4,6.9,6.3,151082
151082,"2023-08-01 05:50:00",52,78,4.5,4.7,4.3,6.9,6.6,151082
151082,"2023-08-01 06:00:00",53,78,4.5,4.9,4.1,7.2,6.4,151082
151082,"2023-08-01 06:10:00",55,78,4.5,4.8,4.2,7.3,6.6,151082
151082,"2023-08-01 06:20:00",57,77,4.6,4.9,4.3,7.3,6.9,151082
151082,"2023-08-01 06:30:00",57,77,4.7,5,4.4,7.8,6.9,151082
151082,"2023-08-01 06:40:00",57,77,5.3,5.6,5,8.6,7.9,151082
151082,"2023-08-01 06:50:00",57,78,5.8,6,5.6,9.5,9.3,151082
151082,"2023-08-01 07:00:00",56,78,6.4,6.6,6.1,10.7,10,151082
151082,"2023-08-01 07:10:00",54,78,6.6,6.9,6.3,11.1,10.3,151082
151082,"2023-08-01 07:20:00",53,78,6.4,6.8,6,10.6,10.3,151082
151082,"2023-08-01 07:30:00",54,78,6.4,6.9,5.8,10.8,9.7,151082
151082,"2023-08-01 07:40:00",54,77,6.1,6.5,5.7,10.6,9.4,151082
151082,"2023-08-01 07:50:00",54,77,6.2,6.7,5.8,10.5,9.4,151082
151082,"2023-08-01 08:00:00",54,77,6.4,6.6,6.1,10.2,10.2,151082
151082,"2023-08-01 08:10:00",53,77,6.6,7,6.2,11.1,10.1,151082
151082,"2023-08-01 08:20:00",50,77,7.1,7.3,6.8,11.4,11.4,151082
151082,"2023-08-01 08:30:00",47,77,7.4,7.8,7.1,12.4,11.5,151082
151082,"2023-08-01 08:40:00",44,77,7.1,7.5,6.8,11.8,11.3,151082
151082,"2023-08-01 08:50:00",44,77,7.3,7.9,6.7,12.8,11.2,151082
151082,"2023-08-01 09:00:00",44,77,7.4,7.9,7,12.6,11.9,151082
151082,"2023-08-01 09:10:00",44,77,7.9,8.3,7.5,13.1,12.4,151082
151082,"2023-08-01 09:20:00",43,77,7.9,8.3,7.6,13.1,12.6,151082
151082,"2023-08-01 09:30:00",44,77,8.1,8.7,7.6,14,12.5,151082
151082,"2023-08-01 09:40:00",45,77,8.1,8.5,7.7,13.9,12.4,151082
151082,"2023-08-01 09:50:00",45,77,8.1,8.8,7.5,14.3,12.7,151082
151082,"2023-08-01 10:00:00",45,77,8.2,8.7,7.8,14.1,13.1,151082
151082,"2023-08-01 10:10:00",46,77,8.1,8.5,7.8,14.1,12.9,151082
151082,"2023-08-01 10:20:00",46,77,8.8,9.8,7.8,15.5,13.3,151082
151082,"2023-08-01 10:30:00",46,78,9.9,11.6,8.2,17.5,14.4,151082
151082,"2023-08-01 10:40:00",47,78,9.3,10.9,7.8,16.2,13.2,151082
151082,"2023-08-01 10:50:00",47,78,8.8,9.5,8.1,15.3,13.9,151082
151082,"2023-08-01 11:00:00",47,78,8.6,9.4,7.9,15,13.3,151082
151082,"2023-08-01 11:10:00",48,78,8.2,8.6,7.7,14,13,151082
151082,"2023-08-01 11:20:00",48,78,8.2,8.8,7.7,14.1,12.9,151082
151082,"2023-08-01 11:30:00",49,78,7.9,8.4,7.5,13.6,12.9,151082
151082,"2023-08-01 11:40:00",49,77,8.2,8.7,7.6,14,13.3,151082
151082,"2023-08-01 11:50:00",51,77,8.1,8.4,7.8,13.9,13.3,151082
151082,"2023-08-01 12:00:00",50,78,8.1,8.4,7.8,14.3,13.2,151082
151082,"2023-08-01 12:10:00",51,78,8.3,8.7,7.9,14.2,13.4,151082
151082,"2023-08-01 12:20:00",52,78,8.4,8.6,8.2,14.1,13.8,151082
151082,"2023-08-01 12:30:00",53,78,8.4,8.9,8,14.7,13.6,151082
151082,"2023-08-01 12:40:00",52,79,8.6,9,8.2,14.5,13.9,151082
151082,"2023-08-01 12:50:00",51,79,8.9,9.2,8.7,15.4,14.9,151082
151082,"2023-08-01 13:00:00",49,79,8.8,9.2,8.5,15.4,14.6,151082
151082,"2023-08-01 13:10:00",47,80,8.6,8.8,8.5,14.8,14.3,151082
151082,"2023-08-01 13:20:00",44,82,8.9,9.3,8.4,15.4,14.2,151082
151082,"2023-08-01 13:30:00",41,83,8.8,9.2,8.3,15.1,14.2,151082
151082,"2023-08-01 13:40:00",40,85,8.9,9.2,8.5,14.7,14.7,151082
151082,"2023-08-01 13:50:00",38,85,9.2,9.5,8.8,15.8,14.9,151082
151082,"2023-08-01 14:00:00",38,86,9.2,9.5,8.9,15.4,14.6,151082
151082,"2023-08-01 14:10:00",36,87,8.7,9.1,8.4,14.9,13.9,151082
151082,"2023-08-01 14:20:00",36,87,8.5,9,8.1,14.6,13.7,151082
151082,"2023-08-01 14:30:00",35,89,9,9.2,8.7,15.4,14.8,151082
151082,"2023-08-01 14:40:00",39,88,9.1,9.3,8.8,15.2,14.8,151082
151082,"2023-08-01 14:50:00",40,88,9.2,9.6,8.8,15.8,15.1,151082
151082,"2023-08-01 15:00:00",41,87,9.5,10,9,16,15.1,151082
151082,"2023-08-01 15:10:00",41,87,9.6,10.1,9.1,16.5,15.7,151082
151082,"2023-08-01 15:20:00",41,87,9.3,9.8,8.9,16.2,15.2,151082
151082,"2023-08-01 15:30:00",45,85,9.8,10,9.5,16.8,15.8,151082
151082,"2023-08-01 15:40:00",44,87,9.2,9.7,8.6,15.7,14.5,151082
151082,"2023-08-01 15:50:00",39,87,6.7,7,6.3,10.9,10.4,151082
151082,"2023-08-01 16:00:00",41,87,6.8,7.3,6.4,11.3,10.3,151082
151082,"2023-08-01 16:10:00",39,87,5.8,6.1,5.4,9.5,8.8,151082
151082,"2023-08-01 16:20:00",39,87,5.9,6.3,5.5,9.6,8.9,151082
151082,"2023-08-01 16:30:00",37,88,6.1,6.4,5.8,10.1,9.5,151082
151082,"2023-08-01 16:40:00",36,89,6.4,6.7,6,10.6,9.6,151082
151082,"2023-08-01 16:50:00",36,89,6.3,6.6,5.9,10.5,9.5,151082
151082,"2023-08-01 17:00:00",36,89,5.8,6.2,5.4,10,8.5,151082
151082,"2023-08-01 17:10:00",35,89,6.4,6.7,6.1,10.7,10.1,151082
151082,"2023-08-01 17:20:00",34,91,7.1,7.5,6.7,11.8,11.1,151082
151082,"2023-08-01 17:30:00",34,91,6.8,7.4,6.2,11.7,10.8,151082
151082,"2023-08-01 17:40:00",35,90,6.9,7.3,6.6,11.7,10.7,151082
151082,"2023-08-01 17:50:00",36,89,6.9,7.3,6.6,11.3,10.8,151082
151082,"2023-08-01 18:00:00",36,89,6.8,7,6.6,11,10.6,151082
151082,"2023-08-01 18:10:00",35,90,6.9,7.2,6.7,11.3,11.1,151082
151082,"2023-08-01 18:20:00",33,93,7.4,7.7,7,12.3,11.4,151082
